image_id,file_name,class_name,true_label,split,image_path,resolved_image_path,source,source_filepath,concept_key,concept_peripheral_ground_glass_opacities_label,concept_bilateral_involvement_label,concept_multilobar_distribution_label,concept_crazy_paving_pattern_label,concept_absence_of_lobar_consolidation_label,concept_localized_or_diffuse_presentation_label,concept_increased_density_in_the_lung_label,concept_ground_glass_appearance_label,task_prediction,task_probability_noncovid,task_probability_covid,neural_prediction,neural_probability_noncovid,neural_probability_covid,concept_score_peripheral_ground_glass_opacities,concept_score_bilateral_involvement,concept_score_multilobar_distribution,concept_score_crazy_paving_pattern,concept_score_absence_of_lobar_consolidation,concept_score_localized_or_diffuse_presentation,concept_score_increased_density_in_the_lung,concept_score_ground_glass_appearance,concept_pred_peripheral_ground_glass_opacities_label,concept_pred_bilateral_involvement_label,concept_pred_multilobar_distribution_label,concept_pred_crazy_paving_pattern_label,concept_pred_absence_of_lobar_consolidation_label,concept_pred_localized_or_diffuse_presentation_label,concept_pred_increased_density_in_the_lung_label,concept_pred_ground_glass_appearance_label
covid_2020_02_25_20021568_p24_111_3_aug_0274,2020.02.25.20021568-p24-111%3_aug_0274.png,COVID,1,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.25.20021568-p24-111%3_aug_0274.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.25.20021568-p24-111%3_aug_0274.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p24-111%3.png,2020.02.25.20021568-p24-111%3.png,1,1,1,0,1,1,1,1,1,0.003005843,0.99699414,1,0.4071407,0.4678979,0.68627137,0.6173532,0.7415396,0.45732415,0.5210628,0.66403455,0.63189805,0.658615,1,1,1,0,1,1,1,1
covid_2020_02_25_20021568_p24_111_4_aug_0275,2020.02.25.20021568-p24-111%4_aug_0275.png,COVID,1,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.25.20021568-p24-111%4_aug_0275.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.25.20021568-p24-111%4_aug_0275.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p24-111%4.png,2020.02.25.20021568-p24-111%4.png,1,1,1,0,1,1,1,1,1,0.029663324,0.9703367,1,0.43611452,0.45824638,0.6263645,0.5414936,0.7115009,0.40213567,0.549492,0.6436736,0.6335848,0.61505586,1,1,1,0,1,1,1,1
covid_2020_02_25_20021568_p24_111_5_aug_0276,2020.02.25.20021568-p24-111%5_aug_0276.png,COVID,1,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.25.20021568-p24-111%5_aug_0276.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/COVID/2020.02.25.20021568-p24-111%5_aug_0276.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_COVID/2020.02.25.20021568-p24-111%5.png,2020.02.25.20021568-p24-111%5.png,1,1,1,0,1,1,1,1,1,0.0007142761,0.99928576,1,0.4049203,0.46885163,0.6642139,0.6332442,0.7412044,0.47500268,0.5311484,0.6584169,0.65218407,0.66800535,1,1,1,0,1,1,1,1
noncovid_14_aug_0000,14_aug_0000.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/14_aug_0000.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/14_aug_0000.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/14.png,14.png,1,1,1,0,1,1,1,1,0,0.99999976,2.141836e-07,0,0.46657127,0.30638823,0.69797033,0.5170945,0.72934943,0.1682479,0.8933947,0.7273937,0.68552774,0.47845128,1,1,1,0,1,1,1,0
noncovid_15_aug_0001,15_aug_0001.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/15_aug_0001.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/15_aug_0001.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/15.png,15.png,0,0,0,0,1,0,0,0,0,0.99985814,0.00014189424,0,0.48121592,0.38504153,0.61566293,0.5053422,0.65979934,0.2691697,0.7864622,0.61495847,0.6206893,0.49075478,1,1,1,0,1,1,1,0
noncovid_33_aug_0002,33_aug_0002.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/33_aug_0002.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/33_aug_0002.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/33.png,33.png,1,1,1,0,1,1,1,1,0,1.0,5.714776e-08,0,0.46231502,0.29598445,0.72506255,0.53176343,0.7540184,0.1380674,0.92146283,0.7810738,0.7078162,0.44037804,1,1,1,0,1,1,1,0
noncovid_43_aug_0003,43_aug_0003.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/43_aug_0003.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/43_aug_0003.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/43.png,43.png,1,1,1,0,1,1,1,1,0,1.0,5.352097e-11,0,0.4255931,0.21110435,0.81640416,0.5296916,0.8325789,0.06170664,0.9730918,0.8732578,0.7919495,0.4460491,1,1,1,0,1,1,1,0
noncovid_44_aug_0004,44_aug_0004.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/44_aug_0004.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/44_aug_0004.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/44.png,44.png,1,1,1,0,1,1,1,1,0,1.0,7.34212e-11,0,0.42855254,0.21351409,0.8263657,0.54289883,0.8443241,0.059984826,0.9781251,0.8849439,0.80742,0.43275467,1,1,1,0,1,1,1,0
noncovid_59_aug_0005,59_aug_0005.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/59_aug_0005.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/59_aug_0005.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/59.png,59.png,1,1,1,0,1,1,1,1,0,0.99999785,2.1786868e-06,0,0.4702009,0.3275177,0.6977077,0.5127878,0.71966994,0.18617558,0.8811553,0.7197833,0.6812753,0.45986837,1,1,1,0,1,1,1,0
noncovid_81_aug_0006,81_aug_0006.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/81_aug_0006.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/81_aug_0006.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/81.png,81.png,1,1,1,0,1,1,1,1,0,0.9999999,1.1545914e-07,0,0.45159128,0.2922346,0.742137,0.55887836,0.759249,0.1320963,0.9350991,0.8032095,0.7105447,0.44024566,1,1,1,0,1,1,1,0
noncovid_82_aug_0007,82_aug_0007.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/82_aug_0007.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/82_aug_0007.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/82.png,82.png,1,1,1,0,1,1,1,1,0,0.99999857,1.4003119e-06,0,0.4541922,0.3204022,0.7300428,0.5470049,0.72669476,0.16413431,0.9080684,0.774377,0.6822524,0.4387305,1,1,1,0,1,1,1,0
noncovid_102_aug_0008,102_aug_0008.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/102_aug_0008.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/102_aug_0008.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/102.png,102.png,1,1,1,0,1,1,1,1,0,1.0,3.67261e-09,0,0.45349818,0.269416,0.70399404,0.5135779,0.7899384,0.12820928,0.9368858,0.7424794,0.74998087,0.512085,1,1,1,0,1,1,1,1
noncovid_103_aug_0009,103_aug_0009.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/103_aug_0009.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/103_aug_0009.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/103.png,103.png,1,1,1,0,1,1,1,1,0,0.99999964,3.336577e-07,0,0.46656337,0.30817083,0.6958027,0.507962,0.7287166,0.1678424,0.8868544,0.72656316,0.6829469,0.46718076,1,1,1,0,1,1,1,0
noncovid_104_aug_0010,104_aug_0010.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/104_aug_0010.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/104_aug_0010.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/104.png,104.png,1,1,1,0,0,1,1,0,0,1.0,3.696571e-11,0,0.43744445,0.22373688,0.7859328,0.52037615,0.82222223,0.076693796,0.9660298,0.8333767,0.78499484,0.48302063,1,1,1,0,1,1,1,0
noncovid_114_aug_0011,114_aug_0011.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/114_aug_0011.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/114_aug_0011.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/114.png,114.png,0,0,0,0,1,0,0,0,0,0.99997485,2.5203683e-05,0,0.47884956,0.35880256,0.6437918,0.50353533,0.6820454,0.24297503,0.8233567,0.64119744,0.64655375,0.4894825,1,1,1,0,1,1,1,0
noncovid_115_aug_0012,115_aug_0012.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/115_aug_0012.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/115_aug_0012.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/115.png,115.png,0,0,0,0,1,0,0,0,0,0.99975675,0.00024326882,0,0.4832873,0.40027416,0.60878825,0.5066009,0.6412413,0.29988682,0.75750184,0.59972584,0.60269827,0.47534192,1,1,1,0,1,1,1,0
noncovid_116_aug_0013,116_aug_0013.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/116_aug_0013.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/116_aug_0013.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/116.png,116.png,0,0,0,0,1,0,0,0,0,0.9998567,0.00014323594,0,0.48363146,0.3917246,0.6243755,0.49719086,0.6454887,0.2846755,0.7656599,0.6082754,0.6110948,0.47863612,1,0,1,0,1,1,1,0
noncovid_117_aug_0014,117_aug_0014.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/117_aug_0014.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/117_aug_0014.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/117.png,117.png,0,0,0,0,1,0,0,0,0,0.99999225,7.739276e-06,0,0.47679245,0.3481591,0.6562129,0.4988086,0.6844093,0.23084414,0.82616055,0.65975165,0.64691794,0.46932122,1,0,1,0,1,1,1,0
noncovid_118_aug_0015,118_aug_0015.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/118_aug_0015.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/118_aug_0015.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/118.png,118.png,0,0,0,0,1,0,0,0,0,0.9999715,2.8528115e-05,0,0.47890952,0.34908682,0.650796,0.5049822,0.68360716,0.23501877,0.82653475,0.6569653,0.64307684,0.47717723,1,1,1,0,1,1,1,0
noncovid_120_aug_0016,120_aug_0016.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/120_aug_0016.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/120_aug_0016.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/120.png,120.png,1,1,1,0,1,1,1,1,0,0.99998534,1.4603643e-05,0,0.47552186,0.3493691,0.6613315,0.52447814,0.6780494,0.22201276,0.83205473,0.70112115,0.6242921,0.4408769,1,1,1,0,1,1,1,0
noncovid_158_aug_0017,158_aug_0017.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/158_aug_0017.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/158_aug_0017.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/158.png,158.png,0,0,0,0,1,0,0,0,0,1.0,5.4403793e-09,0,0.45242298,0.2650804,0.75154483,0.50922304,0.7846604,0.108765736,0.9405027,0.79326135,0.74665016,0.46134782,1,1,1,0,1,1,1,0
noncovid_171_aug_0018,171_aug_0018.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/171_aug_0018.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/171_aug_0018.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/171.png,171.png,0,0,1,0,1,0,0,0,0,0.9999938,6.191909e-06,0,0.47547382,0.3457002,0.66869044,0.5234041,0.69434774,0.21263383,0.8533503,0.69761956,0.65034986,0.4509888,1,1,1,0,1,1,1,0
noncovid_174_aug_0019,174_aug_0019.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/174_aug_0019.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/174_aug_0019.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/174.png,174.png,0,0,0,0,1,0,0,0,0,0.9812112,0.018788798,0,0.48188913,0.40729225,0.57199395,0.5181109,0.5946529,0.33372736,0.67614347,0.6031302,0.56977737,0.48353836,1,1,1,0,1,1,1,0
noncovid_226_aug_0020,226_aug_0020.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/226_aug_0020.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/226_aug_0020.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/226.png,226.png,1,1,1,0,1,1,1,1,0,0.9999999,1.5855268e-07,0,0.46468002,0.30013213,0.6904288,0.51947165,0.75107175,0.15855557,0.90787745,0.72990024,0.7055028,0.48073614,1,1,1,0,1,1,1,0
noncovid_227_aug_0021,227_aug_0021.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/227_aug_0021.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/227_aug_0021.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/227.png,227.png,0,0,0,0,1,0,0,0,0,0.9855584,0.0144416345,0,0.48284614,0.3963011,0.57350045,0.51715386,0.5985628,0.31048614,0.6922561,0.62323534,0.58316076,0.48921615,1,1,1,0,1,1,1,0
noncovid_294_aug_0022,294_aug_0022.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/294_aug_0022.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/294_aug_0022.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/294.png,294.png,1,1,1,0,0,1,1,1,0,0.99999785,2.2034037e-06,0,0.46935555,0.3347512,0.7035635,0.5050978,0.71749055,0.18822597,0.87887806,0.7210992,0.6866176,0.44979632,1,1,1,0,1,1,1,0
noncovid_354_aug_0023,354_aug_0023.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/354_aug_0023.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/354_aug_0023.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/354.png,354.png,0,0,0,0,1,0,0,0,0,0.99916935,0.0008306673,0,0.47742522,0.40488118,0.58062184,0.5225748,0.64919347,0.31406236,0.7640639,0.5951188,0.60558033,0.4732829,1,1,1,0,1,1,1,0
noncovid_361_aug_0024,361_aug_0024.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/361_aug_0024.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/361_aug_0024.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/361.png,361.png,0,0,0,0,1,0,0,0,0,0.9999999,7.374917e-08,0,0.46429837,0.30270562,0.70215595,0.53570163,0.7489088,0.15399973,0.9132722,0.754793,0.69842076,0.4591099,1,1,1,0,1,1,1,0
noncovid_378_aug_0025,378_aug_0025.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/378_aug_0025.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/378_aug_0025.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/378.png,378.png,0,0,0,0,1,0,0,0,0,0.99998474,1.5275926e-05,0,0.4750667,0.3421568,0.6599473,0.5047139,0.7053238,0.22248676,0.8543789,0.659698,0.6736738,0.48958957,1,1,1,0,1,1,1,0
noncovid_381_aug_0026,381_aug_0026.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/381_aug_0026.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/381_aug_0026.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/381.png,381.png,1,0,1,0,1,1,1,1,0,0.9999944,5.554032e-06,0,0.47439408,0.33769795,0.66764766,0.5256059,0.6931597,0.21197146,0.85616004,0.69920295,0.6493654,0.4664834,1,1,1,0,1,1,1,0
noncovid_382_aug_0027,382_aug_0027.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/382_aug_0027.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/382_aug_0027.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/382.png,382.png,1,1,1,0,1,1,1,1,0,0.9999428,5.725433e-05,0,0.46548283,0.36212185,0.66854995,0.53451717,0.6550677,0.23871417,0.81767917,0.69749415,0.60476816,0.43994,1,1,1,0,1,1,1,0
noncovid_383_aug_0028,383_aug_0028.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/383_aug_0028.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/383_aug_0028.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/383.png,383.png,1,1,1,0,1,1,1,1,0,1.0,4.3464318e-10,0,0.43585476,0.23159513,0.760578,0.5262267,0.8112965,0.08522827,0.9592519,0.81808376,0.77059805,0.48959717,1,1,1,0,1,1,1,0
noncovid_385_aug_0029,385_aug_0029.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/385_aug_0029.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/385_aug_0029.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/385.png,385.png,1,1,1,0,1,1,1,1,0,0.9999567,4.3283693e-05,0,0.47829556,0.35688996,0.68373346,0.5159433,0.67597705,0.22126049,0.83605415,0.70679545,0.63618046,0.4341219,1,1,1,0,1,1,1,0
noncovid_575_aug_0030,575_aug_0030.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/575_aug_0030.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/575_aug_0030.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/575.png,575.png,0,0,0,0,1,0,0,0,0,0.9997371,0.00026288518,0,0.47701627,0.37377855,0.6219004,0.52298373,0.63539714,0.27701545,0.76513577,0.6431531,0.58275926,0.45359612,1,1,1,0,1,1,1,0
noncovid_576_aug_0031,576_aug_0031.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/576_aug_0031.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/576_aug_0031.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/576.png,576.png,0,0,0,0,1,0,0,0,0,0.9999995,5.185816e-07,0,0.46802527,0.31391403,0.6967608,0.5193465,0.7199076,0.17378318,0.88451666,0.7311422,0.67280847,0.463025,1,1,1,0,1,1,1,0
noncovid_577_aug_0032,577_aug_0032.png,NonCOVID,0,train,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/577_aug_0032.png,/Users/samehissa/Downloads/SS-VIRULEX-outputs/02_SVIS-RULEX/covid_ct_run/exact_sequence/outputs/augmented_train_images/NonCOVID/577_aug_0032.png,augmented,/Users/samehissa/Downloads/COVID-CT-Dataset-master/Images-processed/CT_NonCOVID/577.png,577.png,1,1,1,0,1,1,1,1,0,0.9999441,5.5876233e-05,0,0.48033887,0.3648775,0.662183,0.5196611,0.68473595,0.23607622,0.8382082,0.6847727,0.6459035,0.4497378,1,1,1,0,1,1,1,0
